iter	Passed	Remaining
1664	107927	21715
1665	107998	21651
1666	108072	21588
1667	108148	21525
1668	108220	21462
1669	108293	21399
1670	108368	21336
1671	108441	21273
1672	108515	21210
1673	108589	21147
1674	108664	21084
1675	108737	21020
1676	108808	20957
1677	108883	20894
1678	108956	20830
1679	109030	20767
1680	109103	20704
1681	109182	20642
1682	109256	20578
1683	109330	20515
1684	109404	20452
1685	109477	20388
1686	109551	20325
1687	109625	20262
1688	109700	20199
1689	109774	20136
1690	109848	20072
1691	109922	20009
1692	109994	19945
1693	110070	19882
1694	110144	19819
1695	110218	19756
1696	110291	19692
1697	110365	19629
1698	110437	19565
1699	110509	19501
1700	110582	19438
1701	110654	19374
1702	110727	19310
1703	110800	19247
1704	110873	19183
1705	110947	19119
1706	111022	19056
1707	111096	18993
1708	111170	18929
1709	111260	18868
1710	111332	18804
1711	111404	18740
1712	111479	18677
1713	111551	18613
1714	111626	18550
1715	111700	18486
1716	111775	18423
1717	111849	18359
1718	111923	18295
1719	111996	18232
1720	112070	18168
1721	112145	18104
1722	112220	18041
1723	112293	17977
1724	112367	17913
1725	112442	17850
1726	112515	17786
1727	112589	17722
1728	112664	17658
1729	112739	17595
1730	112812	17531
1731	112886	17467
1732	112961	17403
1733	113035	17340
1734	113110	17276
1735	113185	17212
1736	113258	17148
1737	113332	17084
1738	113407	17020
1739	113480	16956
1740	113554	16892
1741	113629	16829
1742	113703	16765
1743	113777	16701
1744	113853	16637
1745	113927	16573
1746	114002	16509
1747	114077	16445
1748	114152	16382
1749	114234	16319
1750	114310	16255
1751	114385	16191
1752	114458	16127
1753	114534	16063
1754	114608	15999
1755	114684	15935
1756	114758	15871
1757	114832	15807
1758	114906	15743
1759	114980	15679
1760	115055	15615
1761	115129	15551
1762	115204	15486
1763	115284	15423
1764	115358	15359
1765	115432	15295
1766	115506	15230
1767	115580	15166
1768	115655	15102
1769	115728	15038
1770	115802	14973
1771	115877	14909
1772	115952	14845
1773	116026	14781
1774	116101	14717
1775	116176	14652
1776	116251	14588
1777	116411	14535
1778	116485	14470
1779	116558	14406
1780	116633	14341
1781	116708	14277
1782	116781	14212
1783	116856	14148
1784	116930	14084
1785	117004	14019
1786	117080	13955
1787	117154	13890
1788	117229	13826
1789	117303	13761
1790	117385	13698
1791	117460	13633
1792	117534	13569
1793	117609	13504
1794	117683	13440
1795	117758	13375
1796	117832	13311
1797	117907	13246
1798	117981	13181
1799	118056	13117
1800	118131	13052
1801	118205	12988
1802	118282	12923
1803	118357	12859
1804	118448	12796
1805	118522	12731
1806	118596	12666
1807	118671	12602
1808	118746	12537
1809	118819	12472
1810	118893	12407
1811	118969	12343
1812	119044	12278
1813	119118	12213
1814	119191	12148
1815	119266	12084
1816	119340	12019
1817	119423	11955
1818	119496	11890
1819	119571	11825
1820	119647	11761
1821	119723	11696
1822	119798	11631
1823	119874	11566
1824	119948	11501
1825	120022	11436
1826	120098	11372
1827	120173	11307
1828	120248	11242
1829	120324	11177
1830	120405	11113
1831	120482	11048
1832	120557	10983
1833	120633	10918
1834	120707	10853
1835	120781	10788
1836	120855	10723
1837	120930	10658
1838	121005	10593
1839	121080	10528
1840	121154	10463
1841	121230	10398
1842	121305	10333
1843	121379	10268
1844	121462	10204
1845	121535	10138
1846	121610	10073
1847	121684	10008
1848	121760	9943
1849	121835	9878
1850	121911	9813
1851	121987	9748
1852	122063	9683
1853	122139	9618
1854	122214	9553
1855	122290	9488
1856	122366	9422
1857	122449	9358
1858	122522	9293
1859	122596	9227
1860	122670	9162
1861	122745	9097
1862	122819	9031
1863	122896	8966
1864	122970	8901
1865	123045	8836
1866	123121	8770
1867	123197	8705
1868	123273	8640
1869	123349	8575
1870	123426	8509
1871	123502	8444
1872	123577	8379
1873	123654	8313
1874	123730	8248
1875	123806	8183
1876	123881	8117
1877	123957	8052
1878	124034	7987
1879	124110	7921
1880	124185	7856
1881	124261	7791
1882	124338	7725
1883	124415	7660
1884	124492	7595
1885	124567	7529
1886	124643	7464
1887	124719	7398
1888	124794	7333
1889	124869	7267
1890	124944	7202
1891	125021	7136
1892	125097	7071
1893	125173	7005
1894	125249	6939
1895	125325	6874
1896	125402	6808
1897	125477	6743
1898	125552	6677
1899	125628	6612
1900	125704	6546
1901	125779	6480
1902	125855	6415
1903	125930	6349
1904	126004	6283
1905	126080	6218
1906	126156	6152
1907	126232	6086
1908	126308	6020
1909	126382	5955
1910	126459	5889
1911	126583	5825
1912	126660	5760
1913	126736	5694
1914	126812	5628
1915	126888	5562
1916	126964	5497
1917	127040	5431
1918	127116	5365
1919	127190	5299
1920	127266	5233
1921	127341	5167
1922	127416	5101
1923	127491	5036
1924	127566	4970
1925	127641	4904
1926	127716	4838
1927	127791	4772
1928	127866	4706
1929	127941	4640
1930	128017	4574
1931	128093	4508
1932	128170	4442
1933	128245	4376
1934	128321	4310
1935	128396	4244
1936	128471	4178
1937	128546	4112
1938	128629	4046
1939	128703	3980
1940	128777	3914
1941	128851	3848
1942	128926	3782
1943	129003	3716
1944	129079	3650
1945	129155	3583
1946	129231	3517
1947	129307	3451
1948	129383	3385
1949	129460	3319
1950	129536	3253
1951	129611	3187
1952	129686	3120
1953	129763	3054
1954	129837	2988
1955	129913	2922
1956	129988	2856
1957	130063	2789
1958	130140	2723
1959	130216	2657
1960	130292	2591
1961	130369	2524
1962	130445	2458
1963	130520	2392
1964	130595	2326
1965	130671	2259
1966	130744	2193
1967	130820	2127
1968	130896	2060
1969	130973	1994
1970	131049	1928
1971	131126	1861
1972	131201	1795
1973	131277	1729
1974	131354	1662
1975	131431	1596
1976	131508	1529
1977	131584	1463
1978	131660	1397
1979	131753	1330
1980	131828	1264
1981	131906	1197
1982	131981	1131
1983	132058	1064
1984	132136	998
1985	132213	932
1986	132289	865
1987	132367	798
1988	132444	732
1989	132520	665
1990	132597	599
1991	132675	532
1992	132751	466
1993	132827	399
1994	132902	333
1995	132980	266
1996	133055	199
1997	133132	133
1998	133209	66
1999	133285	0
