iter	Passed	Remaining
1646	5914	1267
1647	5917	1264
1648	5921	1260
1649	5925	1256
1650	5928	1253
1651	5932	1249
1652	5935	1246
1653	5939	1242
1654	5942	1238
1655	5946	1235
1656	5950	1231
1657	5953	1228
1658	5957	1224
1659	5960	1220
1660	5964	1217
1661	5967	1213
1662	5971	1210
1663	5974	1206
1664	5978	1202
1665	5981	1199
1666	5985	1195
1667	5989	1192
1668	5992	1188
1669	5996	1184
1670	5999	1181
1671	6003	1177
1672	6006	1174
1673	6010	1170
1674	6013	1166
1675	6017	1163
1676	6021	1159
1677	6024	1156
1678	6027	1152
1679	6031	1148
1680	6034	1145
1681	6038	1141
1682	6042	1138
1683	6045	1134
1684	6049	1130
1685	6052	1127
1686	6056	1123
1687	6059	1120
1688	6063	1116
1689	6067	1112
