iter	Passed	Remaining
1020	3663	3512
1021	3666	3508
1022	3670	3505
1023	3673	3501
1024	3676	3497
1025	3680	3494
1026	3684	3490
1027	3687	3486
1028	3691	3483
1029	3694	3479
1030	3698	3475
1031	3701	3472
1032	3705	3468
1033	3708	3465
1034	3712	3461
1035	3715	3457
1036	3719	3454
1037	3723	3450
1038	3726	3447
1039	3730	3443
1040	3733	3439
1041	3737	3436
1042	3740	3432
1043	3744	3428
1044	3747	3424
1045	3751	3421
1046	3754	3417
1047	3758	3414
1048	3762	3410
1049	3765	3407
1050	3769	3403
1051	3772	3399
1052	3776	3396
1053	3779	3392
1054	3783	3388
1055	3786	3385
1056	3790	3381
1057	3793	3377
1058	3797	3374
1059	3801	3370
1060	3804	3366
1061	3807	3363
1062	3811	3359
1063	3815	3356
1064	3818	3352
1065	3822	3348
1066	3825	3345
1067	3829	3341
1068	3832	3338
1069	3836	3334
1070	3840	3330
1071	3843	3327
1072	3847	3323
1073	3850	3320
1074	3854	3316
1075	3922	3368
1076	3926	3364
1077	3929	3361
1078	3933	3357
1079	3936	3353
1080	3940	3349
1081	3943	3345
1082	3947	3342
1083	3950	3338
1084	3954	3334
1085	3957	3330
1086	3961	3327
1087	3964	3323
1088	3968	3319
1089	3972	3316
1090	3975	3312
1091	3979	3308
1092	3982	3304
1093	3986	3301
1094	3989	3297
1095	3993	3293
1096	3997	3290
1097	4000	3286
1098	4004	3282
1099	4007	3278
1100	4011	3275
1101	4014	3271
1102	4018	3267
1103	4021	3263
1104	4025	3260
1105	4028	3256
1106	4032	3252
1107	4035	3248
1108	4039	3245
1109	4042	3241
1110	4046	3237
1111	4049	3233
1112	4053	3230
1113	4057	3226
1114	4060	3222
1115	4064	3219
1116	4067	3215
1117	4071	3211
1118	4074	3208
1119	4078	3204
1120	4081	3200
1121	4085	3196
1122	4089	3193
1123	4092	3189
1124	4096	3185
1125	4099	3182
1126	4103	3178
1127	4106	3174
1128	4110	3171
1129	4113	3167
1130	4117	3163
1131	4120	3159
1132	4124	3155
1133	4127	3152
1134	4131	3148
1135	4135	3145
1136	4138	3141
1137	4142	3137
1138	4145	3133
1139	4149	3130
1140	4152	3126
1141	4156	3122
1142	4160	3119
1143	4163	3115
1144	4167	3111
1145	4170	3107
1146	4174	3104
1147	4177	3100
1148	4180	3096
1149	4184	3092
1150	4188	3089
1151	4191	3085
1152	4195	3081
1153	4198	3078
1154	4202	3074
1155	4205	3070
1156	4209	3067
1157	4212	3063
1158	4216	3059
1159	4220	3055
1160	4223	3052
1161	4227	3048
1162	4230	3044
1163	4234	3041
1164	4237	3037
1165	4241	3033
1166	4244	3030
1167	4248	3026
1168	4251	3022
1169	4255	3018
1170	4259	3015
1171	4262	3011
1172	4266	3007
1173	4269	3004
1174	4273	3000
1175	4276	2996
1176	4280	2992
1177	4283	2989
1178	4287	2985
1179	4290	2981
1180	4294	2978
1181	4297	2974
1182	4301	2970
1183	4305	2967
1184	4308	2963
1185	4312	2959
1186	4315	2955
1187	4318	2951
1188	4322	2948
1189	4326	2944
1190	4329	2941
1191	4333	2937
1192	4337	2933
1193	4340	2930
1194	4344	2926
1195	4347	2922
1196	4351	2918
1197	4354	2915
1198	4358	2911
1199	4361	2907
1200	4365	2904
1201	4368	2900
1202	4372	2896
1203	4376	2893
1204	4379	2889
1205	4382	2885
1206	4386	2881
1207	4390	2878
1208	4393	2874
1209	4396	2870
1210	4400	2867
1211	4404	2863
1212	4407	2859
1213	4411	2856
1214	4414	2852
1215	4418	2848
1216	4421	2844
1217	4425	2841
1218	4428	2837
1219	4432	2834
1220	4436	2830
1221	4439	2826
1222	4443	2822
1223	4446	2819
1224	4450	2815
1225	4453	2811
1226	4457	2808
1227	4460	2804
1228	4464	2800
1229	4467	2796
1230	4471	2793
1231	4474	2789
1232	4478	2785
1233	4482	2782
1234	4485	2778
1235	4489	2774
1236	4492	2771
1237	4496	2767
1238	4499	2763
1239	4503	2760
1240	4506	2756
1241	4510	2752
1242	4513	2748
1243	4517	2745
1244	4521	2741
1245	4524	2738
1246	4528	2734
1247	4531	2730
1248	4535	2726
1249	4538	2723
1250	4542	2719
1251	4545	2715
1252	4549	2712
1253	4553	2708
1254	4556	2704
1255	4560	2701
1256	4563	2697
1257	4567	2693
1258	4570	2690
1259	4574	2686
1260	4577	2682
1261	4581	2679
1262	4584	2675
1263	4588	2671
1264	4591	2667
1265	4595	2664
1266	4599	2660
1267	4602	2657
1268	4605	2653
1269	4609	2649
1270	4612	2645
1271	4616	2642
1272	4620	2638
1273	4623	2634
1274	4627	2631
1275	4631	2627
1276	4634	2623
1277	4637	2620
1278	4641	2616
1279	4645	2613
1280	4648	2609
1281	4652	2605
1282	4655	2601
1283	4659	2598
1284	4662	2594
1285	4666	2590
1286	4669	2587
1287	4673	2583
1288	4677	2579
1289	4681	2576
1290	4685	2572
1291	4688	2569
1292	4693	2566
1293	4696	2562
1294	4699	2558
1295	4703	2554
1296	4706	2551
1297	4710	2547
1298	4713	2543
1299	4717	2539
1300	4720	2536
1301	4724	2532
1302	4728	2529
1303	4731	2525
1304	4734	2521
1305	4738	2518
1306	4742	2514
1307	4745	2510
1308	4748	2506
1309	4752	2503
1310	4756	2499
1311	4760	2496
1312	4763	2492
1313	4766	2488
1314	4770	2484
1315	4774	2481
1316	4777	2477
1317	4780	2473
1318	4784	2470
1319	4788	2466
1320	4791	2462
1321	4794	2459
1322	4798	2455
1323	4802	2451
1324	4806	2448
1325	4809	2444
1326	4812	2440
1327	4816	2437
1328	4819	2433
1329	4823	2430
1330	4826	2426
1331	4830	2422
1332	4834	2418
1333	4837	2415
1334	4841	2411
1335	4844	2407
1336	4848	2404
1337	4851	2400
1338	4855	2396
1339	4858	2393
1340	4862	2389
1341	4865	2385
1342	4869	2382
1343	4873	2378
1344	4876	2374
1345	4880	2371
1346	4883	2367
1347	4887	2364
1348	4891	2360
1349	4894	2356
1350	4897	2352
