iter	Passed	Remaining
943	12174	13618
944	12187	13605
945	12199	13592
946	12212	13579
947	12225	13566
948	12238	13553
949	12251	13540
950	12264	13527
951	12277	13515
952	12289	13501
953	12302	13488
954	12315	13475
955	12328	13463
956	12341	13450
957	12353	13437
958	12366	13423
959	12379	13410
960	12391	13397
961	12404	13384
962	12417	13371
963	12429	13358
964	12442	13344
965	12455	13331
966	12468	13319
967	12480	13305
968	12493	13292
969	12506	13279
970	12518	13266
971	12531	13253
972	12544	13240
973	12557	13227
974	12569	13214
975	12582	13201
976	12594	13187
977	12607	13174
978	12620	13161
979	12633	13148
980	12646	13136
981	12659	13123
982	12672	13110
983	12685	13097
984	12698	13084
985	12710	13071
986	12723	13058
987	12736	13046
988	12749	13032
989	12761	13019
990	12774	13006
991	12787	12993
992	12800	12980
993	12813	12967
994	12826	12955
995	12839	12942
996	12852	12929
997	12865	12916
998	12878	12903
999	12890	12890
1000	12903	12878
1001	12916	12864
1002	12926	12849
1003	13010	12906
1004	13023	12894
1005	13036	12881
1006	13049	12868
1007	13062	12855
1008	13075	12842
1009	13088	12829
1010	13101	12816
1011	13114	12803
1012	13127	12790
1013	13140	12777
1014	13153	12764
1015	13166	12751
1016	13179	12738
1017	13191	12725
1018	13204	12712
1019	13217	12698
1020	13230	12685
1021	13242	12672
1022	13255	12659
1023	13268	12646
1024	13280	12633
1025	13293	12619
1026	13306	12607
1027	13319	12594
1028	13332	12581
1029	13346	12568
1030	13359	12555
1031	13372	12542
1032	13384	12529
1033	13397	12516
1034	13410	12503
1035	13423	12490
1036	13436	12477
1037	13448	12464
1038	13461	12451
1039	13474	12438
1040	13487	12425
1041	13500	12412
1042	13513	12399
1043	13526	12386
1044	13539	12373
1045	13551	12359
1046	13564	12346
1047	13577	12333
1048	13589	12320
1049	13602	12307
1050	13615	12293
1051	13627	12280
1052	13640	12267
1053	13654	12255
1054	13667	12242
1055	13680	12229
1056	13692	12216
1057	13705	12202
1058	13718	12190
1059	13731	12177
1060	13744	12164
1061	13757	12151
1062	13771	12138
1063	13784	12125
1064	13796	12112
1065	13809	12099
1066	13822	12086
1067	13835	12073
1068	13848	12060
1069	13861	12047
1070	13873	12034
1071	13886	12020
1072	13898	12007
1073	13911	11994
1074	13924	11981
1075	13937	11968
1076	13949	11955
1077	13962	11942
1078	13976	11929
1079	13989	11916
1080	14009	11909
1081	14022	11897
1082	14036	11884
1083	14049	11871
1084	14062	11859
1085	14075	11846
1086	14088	11833
1087	14101	11820
1088	14113	11806
1089	14126	11793
1090	14139	11780
1091	14152	11767
1092	14165	11754
1093	14177	11741
1094	14190	11728
1095	14203	11715
1096	14216	11702
1097	14229	11689
1098	14242	11676
1099	14254	11663
1100	14267	11649
1101	14280	11637
1102	14293	11624
1103	14306	11610
1104	14318	11597
1105	14331	11584
1106	14344	11571
1107	14357	11558
1108	14369	11545
1109	14382	11531
1110	14395	11518
